"","Cluster","Gene_Clusters","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"627","a","a","GO:0045814","negative regulation of gene expression, epigenetic","11/1064","80/23239",0.00101967260914632,0.00827121992044366,0.00610108818768988,"12544/13433/70472/15201/59001/331623/20937/84505/14056/20586/13435",11
"628","a","a","GO:0001710","mesodermal cell fate commitment","5/1064","18/23239",0.00103628528441722,0.00837924794363431,0.00618077274481294,"14048/14234/12159/20319/14182",5
"629","a","a","GO:0090185","negative regulation of kidney development","5/1064","18/23239",0.00103628528441722,0.00837924794363431,0.00618077274481294,"21410/58198/12159/18510/23967",5
"630","a","a","GO:0006303","double-strand break repair via nonhomologous end joining","8/1064","46/23239",0.00104132014640066,0.00839327141773973,0.00619111686007501,"18968/22596/227525/12144/216853/16881/110052/21974",8
"631","a","a","GO:0090102","cochlea development","8/1064","46/23239",0.00104132014640066,0.00839327141773973,0.00619111686007501,"14048/330409/17216/18472/93840/20378/76365/57265",8
"632","a","a","GO:0010631","epithelial cell migration","25/1064","278/23239",0.00106075985270094,0.00852472384507589,0.00628807992711685,"55982/23790/212307/18128/68743/14234/12317/14165/12159/71805/15289/13642/17260/14461/11600/64074/15200/18186/384009/14182/73230/328949/24071/68371/13482",25
"633","a","a","GO:1903902","positive regulation of viral life cycle","9/1064","57/23239",0.00106098116278668,0.00852472384507589,0.00628807992711685,"13205/21973/13006/18128/18458/13194/98415/21974/110532",9
"634","a","a","GO:0035115","embryonic forelimb morphogenesis","7/1064","36/23239",0.00107560668371722,0.00860147105878271,0.00634469086522375,"12904/81896/15405/19378/107587/14013/23967",7
"635","a","a","GO:0045601","regulation of endothelial cell differentiation","7/1064","36/23239",0.00107560668371722,0.00860147105878271,0.00634469086522375,"18128/16449/12159/22344/14739/13610/67888",7
"636","a","a","GO:0098534","centriole assembly","7/1064","36/23239",0.00107560668371722,0.00860147105878271,0.00634469086522375,"74470/20873/72776/20460/214444/18226/18148",7
"637","a","a","GO:0016570","histone modification","34/1064","422/23239",0.00107885825543769,0.00861392949318067,0.00635388056247199,"18140/103136/55982/78656/13433/12189/109689/20877/14048/64707/56456/12428/59001/77035/69587/331623/20937/13619/12190/268697/57741/22385/84505/22367/13194/27878/14056/15161/12649/20586/214572/15181/14461/16392",34
"638","a","a","GO:0072182","regulation of nephron tubule epithelial cell differentiation","4/1064","11/23239",0.00111322783263874,0.00884668243250102,0.00652556578211264,"16869/18510/19126/23967",4
"639","a","a","GO:1903867","extraembryonic membrane development","4/1064","11/23239",0.00111322783263874,0.00884668243250102,0.00652556578211264,"55982/52679/108961/12160",4
"640","a","a","GO:2000105","positive regulation of DNA-dependent DNA replication","4/1064","11/23239",0.00111322783263874,0.00884668243250102,0.00652556578211264,"52679/12545/108961/14182",4
"641","a","a","GO:0006305","DNA alkylation","10/1064","69/23239",0.00113109918534058,0.00894003394529649,0.00659442452574388,"13433/12189/15201/18706/17193/331623/14056/20586/214572/13435",10
"642","a","a","GO:0006306","DNA methylation","10/1064","69/23239",0.00113109918534058,0.00894003394529649,0.00659442452574388,"13433/12189/15201/18706/17193/331623/14056/20586/214572/13435",10
"643","a","a","GO:0042306","regulation of protein import into nucleus","11/1064","81/23239",0.00113200587117006,0.00894003394529649,0.00659442452574388,"68051/12189/12534/14634/13605/18226/26416/15519/12159/70572/11600",11
"644","a","a","GO:0048663","neuron fate commitment","11/1064","81/23239",0.00113200587117006,0.00894003394529649,0.00659442452574388,"14634/14048/18128/18992/12159/14461/15902/18131/16392/18213/15430",11
"645","a","a","GO:0006399","tRNA metabolic process","17/1064","161/23239",0.00117206830402444,0.00922443804609101,0.00680420911817132,"110960/23874/107508/109079/226539/98956/50911/107271/234734/105148/227715/76563/22375/28114/69639/85305/211064",17
"646","a","a","GO:0030902","hindbrain development","17/1064","161/23239",0.00117206830402444,0.00922443804609101,0.00680420911817132,"16869/21410/11352/234734/381293/77579/55994/14056/12160/20586/19378/14461/17242/93686/17300/16658/12404",17
"647","a","a","GO:0090132","epithelium migration","25/1064","280/23239",0.00117345879194276,0.00922443804609101,0.00680420911817132,"55982/23790/212307/18128/68743/14234/12317/14165/12159/71805/15289/13642/17260/14461/11600/64074/15200/18186/384009/14182/73230/328949/24071/68371/13482",25
"648","a","a","GO:0006304","DNA modification","12/1064","94/23239",0.00119565366112322,0.00938440512418628,0.00692220540650287,"13433/12189/15201/18706/17193/331623/14056/20586/11792/214572/211064/13435",12
"649","a","a","GO:0090287","regulation of cellular response to growth factor stimulus","24/1064","265/23239",0.0012001105854458,0.00940487278517311,0.0069373029381702,"18128/241324/14165/12159/81907/15258/170676/268977/20358/14783/11600/64074/14725/20319/14182/73230/24063/27528/330119/94187/14734/20666/15229/68371",24
"650","a","a","GO:0003197","endocardial cushion development","8/1064","47/23239",0.00120529905254752,0.00943100150962566,0.00695657623203135,"18128/16449/56198/12159/12160/14464/16392/67888",8
"651","a","a","GO:0050792","regulation of viral process","18/1064","176/23239",0.00123263473979824,0.00963007724518252,0.00710342018375117,"13205/14114/19360/21973/107373/13006/18128/22038/66949/18458/13194/98415/16201/20586/230908/72462/21974/110532",18
"652","a","a","GO:0048524","positive regulation of viral process","11/1064","82/23239",0.00125433348668079,0.0097845707258566,0.00721737899020074,"13205/21973/13006/18128/18458/13194/98415/20586/72462/21974/110532",11
"653","a","a","GO:0021536","diencephalon development","10/1064","70/23239",0.00126644371061883,0.00985377033255986,0.00726842259768681,"18992/14165/12159/12912/14461/18186/18741/17967/16392/15364",10
"654","a","a","GO:0030307","positive regulation of cell growth","19/1064","191/23239",0.00127337802831403,0.00985377033255986,0.00726842259768681,"12561/13205/50911/227715/116837/12904/13690/53817/18472/15200/18186/14268/20319/12494/56320/13640/18213/20315/20393",19
"655","a","a","GO:0016233","telomere capping","7/1064","37/23239",0.0012748291149871,0.00985377033255986,0.00726842259768681,"19360/20877/18005/227525/11991/53379/74493",7
"656","a","a","GO:0030513","positive regulation of BMP signaling pathway","7/1064","37/23239",0.0012748291149871,0.00985377033255986,0.00726842259768681,"18128/241324/12159/94187/14734/20666/15229",7
"657","a","a","GO:0033144","negative regulation of intracellular steroid hormone receptor signaling pathway","7/1064","37/23239",0.0012748291149871,0.00985377033255986,0.00726842259768681,"12189/72068/56198/12317/20586/16392/15364",7
"658","a","a","GO:0060236","regulation of mitotic spindle organization","7/1064","37/23239",0.0012748291149871,0.00985377033255986,0.00726842259768681,"13006/72119/18817/21335/18226/56742/24061",7
"659","a","a","GO:0090130","tissue migration","25/1064","282/23239",0.00129635217512258,0.00997762977111801,0.00735978485921407,"55982/23790/212307/18128/68743/14234/12317/14165/12159/71805/15289/13642/17260/14461/11600/64074/15200/18186/384009/14182/73230/328949/24071/68371/13482",25
"660","a","a","GO:0008361","regulation of cell size","20/1064","206/23239",0.00129673874925462,0.00997762977111801,0.00735978485921407,"12561/104394/404710/225348/12904/13690/18472/15519/12912/19684/18148/20358/18186/14268/70433/56320/13640/18213/20315/29869",20
"661","a","a","GO:0051216","cartilage development","20/1064","206/23239",0.00129673874925462,0.00997762977111801,0.00735978485921407,"14634/12824/269941/26416/12159/55994/12160/17260/218772/216616/107587/20378/20319/13601/14182/15402/208647/23967/15400/83925",20
"662","a","a","GO:0046599","regulation of centriole replication","5/1064","19/23239",0.0013537646780699,0.0103849881638967,0.00766026405118859,"20873/20460/214444/18226/18148",5
"663","a","a","GO:2000269","regulation of fibroblast apoptotic process","5/1064","19/23239",0.0013537646780699,0.0103849881638967,0.00766026405118859,"12125/18706/57434/74041/11800",5
"664","a","a","GO:0001755","neural crest cell migration","9/1064","59/23239",0.0013658699852825,0.0104463379626268,0.00770551741598233,"23790/12159/20358/13618/18186/14268/18741/216285/16392",9
"665","a","a","GO:0045143","homologous chromosome segregation","9/1064","59/23239",0.0013658699852825,0.0104463379626268,0.00770551741598233,"30939/12448/72787/18817/211651/237911/12190/105988/12447",9
"666","a","a","GO:0022412","cellular process involved in reproduction in multicellular organism","34/1064","428/23239",0.00136887736949836,0.010453619070974,0.00771088816957827,"109689/67141/21973/64707/67121/228421/20878/74041/21843/18817/74360/12316/237911/215387/60530/22137/12190/268697/83557/97165/264134/328365/18472/28114/12159/17685/69310/214572/237336/104156/13435/13052/17300/20315",34
"667","a","a","GO:0001756","somitogenesis","11/1064","83/23239",0.00138731597115059,0.0105785442717719,0.00780303656779088,"16869/18128/57434/241324/14234/17285/19378/12808/20319/76365/17300",11
"668","a","a","GO:0009611","response to wounding","37/1064","479/23239",0.00142226172044772,0.0108287771110735,0.0079876154611971,"14114/13361/224794/12266/20878/18706/14234/68169/26416/109620/229521/77579/14165/16475/13838/14056/19716/15289/15170/17101/18039/13052/64074/15200/14268/93840/17242/22003/208177/27528/12484/14062/71436/19091/208936/18213/230959",37
"669","a","a","GO:0009755","hormone-mediated signaling pathway","17/1064","164/23239",0.00143573143337968,0.0108470744288257,0.00800111208567062,"12189/72068/56198/27401/56351/12317/12159/14228/20586/56736/23989/218772/93686/16392/18212/15364/20393",17
"670","a","a","GO:0030509","BMP signaling pathway","17/1064","164/23239",0.00143573143337968,0.0108470744288257,0.00800111208567062,"18128/228357/241324/12159/55994/66995/12160/15258/14725/20319/73230/94187/14734/20666/67888/15229/72693",17
"671","a","a","GO:0006929","substrate-dependent cell migration","6/1064","28/23239",0.0014374612986686,0.0108470744288257,0.00800111208567062,"14114/11352/77579/18186/14268/14182",6
"672","a","a","GO:0060037","pharyngeal system development","6/1064","28/23239",0.0014374612986686,0.0108470744288257,0.00800111208567062,"14048/20474/12159/12160/20586/16392",6
"673","a","a","GO:0060384","innervation","6/1064","28/23239",0.0014374612986686,0.0108470744288257,0.00800111208567062,"320790/110532/18186/16401/16392/77018",6
"674","a","a","GO:0061217","regulation of mesonephros development","6/1064","28/23239",0.0014374612986686,0.0108470744288257,0.00800111208567062,"16869/21410/58198/20474/12159/18510",6
"675","a","a","GO:0090175","regulation of establishment of planar polarity","7/1064","38/23239",0.00150177824812279,0.0113156209925222,0.00834672542114562,"11352/72080/93840/20319/140577/57265/14734",7
"676","a","a","GO:0061387","regulation of extent of cell growth","14/1064","123/23239",0.00151547210836631,0.0114019099750755,0.00841037464063767,"12561/225348/12904/13690/18472/20358/18186/14268/70433/56320/13640/18213/20315/29869",14
"677","a","a","GO:0045844","positive regulation of striated muscle tissue development","11/1064","84/23239",0.00153163957253772,0.0114726345595388,0.00846254311530027,"12534/18128/268697/26416/53817/12159/12912/13642/17260/14182/17967",11
"678","a","a","GO:0048636","positive regulation of muscle organ development","11/1064","84/23239",0.00153163957253772,0.0114726345595388,0.00846254311530027,"12534/18128/268697/26416/53817/12159/12912/13642/17260/14182/17967",11
"679","a","a","GO:0072091","regulation of stem cell proliferation","11/1064","84/23239",0.00153163957253772,0.0114726345595388,0.00846254311530027,"14114/14634/18128/12316/97165/12159/19716/14182/12484/15364/20666",11
"680","a","a","GO:2001234","negative regulation of apoptotic signaling pathway","21/1064","224/23239",0.001543947739606,0.0115478208877001,0.00851800269962194,"13205/12189/237877/12824/15201/14048/15505/74041/14629/217558/60530/97165/57741/14165/12159/107449/18186/20319/15234/12778/20315",21
"681","a","a","GO:0016573","histone acetylation","15/1064","137/23239",0.00155184252833678,0.011589825402527,0.00854898643016044,"55982/78656/12189/109689/56456/59001/331623/12190/57741/27878/15161/12649/20586/14461/16392",15
"682","a","a","GO:0035051","cardiocyte differentiation","18/1064","180/23239",0.00159023525708283,0.0118591444538464,0.00874764385899551,"28185/18128/16449/53817/77579/12159/19736/13642/17260/218772/64082/13052/93840/18741/16392/19091/11464/109272",18
"683","a","a","GO:0042063","gliogenesis","26/1064","302/23239",0.0015942786927848,0.0118718908221134,0.00875704594449414,"14634/11352/18128/16975/83557/18992/18472/14165/12159/12912/13838/14056/20586/104156/12977/216616/15902/14268/14725/26563/225908/18212/15364/18213/20666/11496",26
"684","a","a","GO:0001558","regulation of cell growth","34/1064","432/23239",0.00159800340882176,0.0118822300252449,0.00876467243619693,"12561/13205/30939/28185/14199/50911/11787/225348/227715/381293/116837/56742/12904/13690/53817/18472/20586/19736/18148/20358/15200/18186/14268/20378/20319/70433/12494/56320/13640/20564/18213/20315/29869/20393",34
"685","a","a","GO:0046607","positive regulation of centrosome cycle","4/1064","12/23239",0.00160957290982272,0.011915993914641,0.00878957764591769,"20873/18226/19385/18148",4
"686","a","a","GO:0070341","fat cell proliferation","4/1064","12/23239",0.00160957290982272,0.011915993914641,0.00878957764591769,"21781/13557/14165/14461",4
"687","a","a","GO:0070344","regulation of fat cell proliferation","4/1064","12/23239",0.00160957290982272,0.011915993914641,0.00878957764591769,"21781/13557/14165/14461",4
"688","a","a","GO:0007568","aging","22/1064","240/23239",0.00161343082272513,0.0119271935528779,0.00879783881914376,"14235/67141/12534/59027/19650/67006/20937/12190/18226/26416/12317/17688/328365/17685/64602/11792/18148/21974/15902/17967/15364/623474",22
"689","a","a","GO:0040029","regulation of gene expression, epigenetic","24/1064","271/23239",0.00162497042783121,0.0119950647256162,0.00884790253577332,"12544/13433/12189/70472/15201/29806/59001/69587/331623/20937/83557/380669/636931/53379/84505/12159/16475/14056/12649/20586/214572/109095/13435/13865",24
"690","a","a","GO:1901863","positive regulation of muscle tissue development","11/1064","85/23239",0.00168801615338249,0.0124423915305845,0.00917786357079358,"12534/18128/268697/26416/53817/12159/12912/13642/17260/14182/17967",11
